Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,EMA_50,MACD,MACD_Signal,MACD_Diff,RSI,Volume_Change,Bollinger_High,Bollinger_Low,Bollinger_Width,Stochastic_%K,Stochastic_%D,ADX,ADX_Pos_Directional,ADX_Neg_Directional,Trend,Reversal
2023-11-08 21:00:00,35616.92,35900.0,35390.0,35579.89,3537.88532,-2.0797595768766226,-2.092772452963585,-2.079220999295729,-2.0873799893663025,0.22098259545442608,0.17860611795646253,0.17520234324990733,0.7741098232173896,0.7036053407997273,-2.1016500457025447,-2.0490695577753235,-0.7560363378966446,0.2479047996800031,0.7573229302559948,-0.4235775821725991,0.6081684049089072,-1.0696155434978616,1,1
2023-11-08 22:00:00,35579.89,35950.0,35573.7,35783.67,2927.22642,-2.0775352486735796,-2.0913539073262757,-2.075748250243705,-2.0854366616348066,0.27302162152004805,0.2013967034414473,0.2756234068818114,1.289570061306426,-0.41475104740397023,-2.094470145325908,-2.0519789826024284,-0.6200690300603584,1.0238198499089475,0.7902157973421063,-0.332850487110934,0.42697676880868496,-1.2435244957653764,0,1
2023-11-08 23:00:00,35783.67,36106.0,35600.72,35624.72,3610.37869,-2.0758798826157516,-2.090227001940456,-2.0740186950030894,-2.0841513019410542,0.2734331988599757,0.21971695804512867,0.2207219516142965,0.6387744117978165,0.08244611548942281,-2.09198747682094,-2.051185635512749,-0.5970495878119303,-0.049140576044388234,0.4440448690181541,-0.2022659497266416,0.5440757650092858,-1.4342286206776826,1,1
2023-11-09 00:00:00,35624.72,35879.6,35534.05,35856.68,2013.53991,-2.073500340532399,-2.088846229772142,-2.0703926246513498,-2.082067371834858,0.3227405920243076,0.24489004162329261,0.3048835703821651,1.1673201015834995,-0.7450271366779208,-2.0849045047559214,-2.0536796772302743,-0.46818884127722743,0.8259061556009725,0.6538600032263919,-0.12864049503156358,0.24153962404311458,-1.3179312609894984,1,0
2023-11-09 01:00:00,35856.68,36079.64,35762.68,35903.63,1966.81906,-2.0704956534483885,-2.087248190275258,-2.0666946889218916,-2.079893326855538,0.36750747280584,0.2745769327331541,0.3603189752476348,1.2614472600529956,-0.23178242278622196,-2.0781664179404142,-2.0545477708702933,-0.36582067683944486,1.0030205031210075,0.6463098172397139,-0.004866260513700921,0.6762224661360271,-1.4262754756670541,1,0
2023-11-09 02:00:00,35903.62,36550.0,35846.04,36363.44,5222.40016,-2.0654168165658047,-2.084567447991694,-2.059262990366961,-2.0761216278466685,0.5025732291145237,0.32713491116537197,0.6412055608020526,1.9751661377411283,1.8237728858800468,-2.0599747170656957,-2.063050156122892,-0.008204560195956423,1.2781643736610129,1.1281229882727857,0.1960211593387786,1.5438600511538279,-1.6227441926835768,1,0
2023-11-09 03:00:00,36363.44,36522.0,36172.4,36438.37,2597.55774,-2.059766033552323,-2.081776348291559,-2.0518732323400433,-2.0722235938095537,0.6188756574230367,0.39398768888656993,0.8167642173221794,2.0642493635777575,-0.8189005795447845,-2.0444021294766492,-2.0676825574586477,0.2616627423553742,1.474276233350854,1.363482046666236,0.38255947777322385,1.194683633028878,-1.7026151303466437,1,0
2023-11-09 04:00:00,36438.38,36863.91,36415.01,36705.05,3443.06078,-2.0532146463597902,-2.078252961350369,-2.042817498511507,-2.067502371517121,0.7629799268573006,0.47820622050453765,1.030038175350135,2.3446377529112525,0.1952634541592809,-2.0246984723868064,-2.074758846769763,0.6180808606723766,1.4246558178672775,1.5165361342461228,0.5981846675463819,1.7898232485607461,-1.793343314808802,0,1
2023-11-09 05:00:00,36705.05,36750.0,36498.95,36576.84,2285.88803,-2.0472181872548045,-2.0751635686466825,-2.0357635106414027,-2.0634355454965374,0.8369649905861736,0.561361479103983,1.0169798050385093,1.8920551618373065,-0.6149636282489216,-2.012026816524674,-2.07568920919603,0.7980162054277992,1.1175436854534015,1.4582306460190197,0.798408058050029,1.5300111698880847,-1.8394482938925103,1,1
2023-11-09 06:00:00,36576.84,36799.0,36573.43,36769.98,1598.59446,-2.040822386940793,-2.0716660845776693,-2.02766505737795,-2.0588213078889774,0.9286204195418429,0.6474350694777946,1.0528207004040464,2.106742171751109,-0.5715854105394685,-1.996911668247328,-2.078335874592195,1.0324066885323744,1.5490210167704441,1.4853630854223137,0.9898670380890809,1.4529192169499,-1.8791819988479472,0,1
2023-11-09 07:00:00,36769.97,36799.0,36500.0,36533.04,2554.14939,-2.0352169232098762,-2.068647151413336,-2.022443373133465,-2.055255224316793,0.9347732903802991,0.717606300826189,0.8575191274638029,1.3631223497080611,0.5286772830762918,-1.9889490842155255,-2.075189885644271,1.0946618318699701,0.9695539216513518,1.3201605915962882,1.1205714916239584,1.1615745328151634,-1.7143522848119566,1,1
2023-11-09 08:00:00,36533.05,36709.53,36530.0,36664.19,1530.98388,-2.029281122938861,-2.0654803482556767,-2.016553571709865,-2.051348976420633,0.9580003086072734,0.7786974265588837,0.7460036657404622,1.5371470550849549,-0.693956299991537,-1.9798268147651785,-2.072572566551833,1.1789342036850927,1.2522007894786495,1.3690412699264154,1.241939912763488,0.9943257340097438,-1.752425440682101,1,0
2023-11-09 09:00:00,36664.19,36843.54,36575.08,36837.32,1749.66618,-2.0226262287429373,-2.061940394657388,-2.009686242139756,-2.0469622566214056,1.0039350804800302,0.8373678533940953,0.7162743468678644,1.7489115189194255,-0.028436731559000755,-1.9690430677734927,-2.070213567345961,1.287999859881833,1.697977619214026,1.4231126820654145,1.374792448788724,1.1696407877800765,-1.8071518611579183,0,1
2023-11-09 10:00:00,36837.32,36990.0,36710.12,36750.01,2957.06067,-2.0159137995730574,-2.0585041084532874,-2.00424879495735,-2.043067120807012,1.0076092075125116,0.8850878573161202,0.5817889654292969,1.484541778445219,0.6417443023855919,-1.9622580117807007,-2.063602233159783,1.28791958495508,1.1972098337560975,1.5057520310258465,1.5176521896827293,1.36169029134009,-1.8605508868515412,1,1
2023-11-09 11:00:00,36750.01,36808.56,36653.8,36805.71,1403.63692,-2.008546945043002,-2.0547393030163756,-1.9988342405392083,-2.039120872678333,1.010818725345253,0.9239484254125082,0.4729836146417488,1.5594149593594515,-0.8467186177317674,-1.957222799512578,-2.053852467973875,1.223356008112097,1.2860767243607245,1.5180490330153782,1.6122017621732576,1.2034686655422302,-1.71227282859835,1,0
2023-11-09 12:00:00,36805.71,37000.5,36759.0,36881.32,2864.47996,-2.00167025678621,-2.0505687728794357,-1.9932634750919862,-2.0350526457759166,1.0181784384112302,0.9566066489122923,0.39681078684317506,1.6613031541049559,1.0712171449235617,-1.951236939818811,-2.046081087434526,1.1976494675020273,1.4580149131339208,1.4309423041722487,1.7272752680385324,1.5873239480408554,-1.7663122598927523,1,0
2023-11-09 13:00:00,36881.32,37175.0,36815.88,37165.98,3452.27666,-1.9930341359708827,-2.04583888978475,-1.9856937232215102,-2.0301020978098436,1.076487915140703,0.9951701813647519,0.4693356320760296,2.0009215709631265,0.04793880746338591,-1.9433146515157245,-2.0367401374240934,1.176291025768266,1.7455811881443477,1.6300017149128974,1.855019103726755,1.758657251133702,-1.8400810104905916,1,0
2023-11-09 14:00:00,37165.98,37965.0,37156.84,37854.73,10062.1485,-1.982472878142044,-2.0400294159750785,-1.972724554478109,-2.02282485484938,1.2664126854348445,1.0665304699067735,0.8721222904196978,2.553967610740492,2.141439587429563,-1.9195982827021851,-2.0398250161276135,1.522528385427264,1.5764245409031348,1.7353982948185744,2.0332149708375473,3.1829337437651253,-1.9732890326230665,0,1
2023-11-09 15:00:00,37854.33,37972.24,37059.71,37084.02,8903.7302,-1.975656195972353,-2.0357358565128774,-1.9678392003065162,-2.0186538027826035,1.223705191075189,1.114509527450509,0.5849704795502585,0.873388604778548,-0.34435784025347616,-1.915170056023555,-2.0305645363759157,1.456778592783146,0.18106478233524465,1.2718639789797301,2.152293462797549,2.136315260540505,-1.8473251017486736,0,0
2023-11-09 16:00:00,37084.03,37211.1,35600.0,36337.07,12677.18821,-1.9722985593317357,-2.0329133752035733,-1.9700566383422378,-2.017380168286949,1.0046534122629582,1.106170748637736,-0.10668551987961243,-0.17852139531833192,0.3156574065574849,-1.9180153263194628,-2.02080473750507,1.2915203107657132,-0.8494538252072037,0.32986338672527327,1.8419383701060712,0.9203995737156048,0.7981140236511599,1,1
2023-11-09 17:00:00,36337.08,36709.81,36000.0,36625.27,3906.41203,-1.96742449846667,-2.0293651662294767,-1.969501899268242,-2.0151016644216218,0.8865382286748372,1.0743066841412179,-0.3956065089328988,0.15187806333925377,-1.0506606460529195,-1.9213307559808612,-2.0074798234035782,1.0737301636331074,-0.38840015923644233,-0.3833701618337602,1.5537514983211276,0.5369300782595954,0.43380875671934427,0,1
2023-11-09 18:00:00,36625.28,36630.33,36315.99,36368.55,1863.22675,-1.9646975085503149,-2.026207047056302,-1.9712812485715188,-2.0138521122522244,0.7242994064237477,1.0142111653447645,-0.742325346204489,-0.15718279733003476,-0.8439101497073275,-1.9242589455208157,-1.998914699827485,0.923821852545602,-0.7990930708534174,-0.7391685512412696,1.2861494030922511,0.38176416677052843,0.286397399431271,1,1
2023-11-09 19:00:00,36368.56,36440.76,36153.0,36382.2,1990.09984,-1.9611657749949862,-2.0233517678656807,-1.9727698398944686,-2.0126016029477367,0.5911374803095635,0.9377323567985504,-0.9435333715641221,-0.14045416567658042,-0.11997419843523685,-1.9303453596219682,-1.985449373846102,0.6695403083838234,-0.7772562126282326,-0.7129607376823643,1.0545769991700704,0.24297481861461517,0.4741882629551821,1,0
2023-11-09 20:00:00,36382.21,36596.91,36139.57,36552.23,1897.23238,-1.9579227886792963,-2.021161726611012,-1.9726057461089639,-2.010777821169839,0.5180175148879299,0.8609533953343552,-0.9472196382941444,0.07171939403401814,-0.26051489716643106,-1.9343404766473762,-1.9747331625422804,0.47849278385113575,-0.5052473478641376,-0.7553763969410033,0.8227751628569208,0.3462663929042234,0.25127938925436916,0,1
2023-11-09 21:00:00,36552.22,36747.04,36447.33,36530.23,2320.76507,-1.9550012801962084,-2.019156117533276,-1.972652775916381,-2.0091060805376157,0.4488804106617507,0.7847838245630069,-0.939735531020633,0.04122544514999164,0.07002602737848211,-1.9389696459239505,-1.9640139145172566,0.2795815541726615,-0.5404422841977838,-0.6614858740913679,0.6378894158809549,0.5087672216944457,0.11259820712817069,1,1
2023-11-09 22:00:00,36530.24,36745.0,36500.0,36548.62,1530.04682,-1.9541378825886462,-2.0174228985869163,-1.9725319101340886,-2.007432590717774,0.39288351447647535,0.7119044695694423,-0.899327418256549,0.06634614939366835,-0.6206290600118305,-1.9394093034142132,-1.961806215721972,0.24529177349167666,-0.5110225169625231,-0.5648427468484385,0.4662097936889868,0.3787918713545187,0.0012976595890914567,1,0
2023-11-09 23:00:00,36548.63,36784.57,36505.32,36701.09,1746.92525,-1.9529129564656384,-2.0151392715595335,-1.9710676819165225,-2.0052666857284938,0.3784661386664339,0.6505258724917898,-0.7580832099354697,0.27739863293497535,-0.029773440882990387,-1.939334515989076,-1.9593965367680566,0.21504815715439635,-0.26710561047203085,-0.47839703166167413,0.3154494763633695,0.31928707167411063,-0.12334193762980551,0,1
2023-11-10 00:00:00,36701.1,36759.74,36474.67,36494.67,1713.44685,-1.9538938485094814,-2.0128795907125454,-1.9715771860284692,-2.003941218126151,0.31475898340814873,0.587834758719021,-0.7742026155316384,-0.04947437473362023,-0.22683578894122433,-1.9395574340371133,-1.961157542397642,0.23497520357967208,-0.5973300994716311,-0.49904737179362313,0.16722567776965055,0.17034375779670344,-0.18067603585338524,1,1
2023-11-10 01:00:00,36494.66,36721.66,36446.2,36683.43,1158.01563,-1.9533968750188777,-2.0104862584991876,-1.9703608135767345,-2.0019768655431993,0.30348583271853835,0.5352773931537901,-0.6497470576141456,0.2208515928422609,-0.6003554846308404,-1.9393475902581452,-1.9603655378583074,0.22742691963340309,-0.2953575457289427,-0.42076074768823524,0.021565176870375277,0.0305079656215305,-0.2370498416806145,1,0
2023-11-10 02:00:00,36683.43,36870.0,36600.0,36858.11,1303.24602,-1.9529859708653272,-2.007694171135581,-1.9677080509504035,-1.9994502152792526,0.3302036919312903,0.49893021033448737,-0.4506650105500276,0.4569092158885123,-0.04977613521591339,-1.9387438942436366,-1.9601556131161302,0.23250372067267283,-0.015909751239790743,-0.32957637177377364,-0.07633280748778552,0.2425865191150697,-0.35413493055672596,0,1
2023-11-10 03:00:00,36858.1,36919.06,36712.32,36733.27,1401.45113,-1.9520524029694315,-2.0051631250910087,-1.9664172811278426,-1.9974795653943052,0.31792154167242365,0.46723277784462935,-0.39356005199208505,0.24223601260483543,-0.11108182943759577,-1.938401233493169,-1.9586145320254196,0.21697528655149248,-0.21562501723490604,-0.1910170029469378,-0.15511265138580377,0.24679180733873635,-0.4422228406658844,1,1
2023-11-10 04:00:00,36733.27,36807.69,36636.45,36791.42,1501.49557,-1.9514591959405403,-2.0023961392877068,-1.9647327113138318,-1.9953733661261464,0.31704938178190467,0.44168880699461577,-0.31798757023838786,0.32682265204910765,-0.11594122128569577,-1.9378828954182359,-1.9579461903945505,0.21501643465969061,-0.12259840142574321,-0.12830524167447394,-0.25324320442613435,0.1485055687848627,-0.32974643604889486,0,1
2023-11-10 05:00:00,36791.41,36796.13,36653.85,36754.5,1349.92472,-1.9518453423378743,-1.999629153484405,-1.9635366539040613,-1.9934848905971434,0.3033966900849314,0.4183416183502939,-0.29100823846169943,0.2578620155554748,-0.3269923107876438,-1.93837304538013,-1.9582232796867172,0.21227503192222072,0.6908944567308776,0.12826547089421766,-0.3443644322492984,0.06607719856973111,-0.39636601704784086,0,0
2023-11-10 06:00:00,36754.5,36770.0,36584.0,36615.01,1631.88076,-1.9524747768179522,-1.997264929390717,-1.963694037774075,-1.9921810081811526,0.25644216832550576,0.3896488365400671,-0.3566590486296246,-0.0026249653713006447,0.05242855325655599,-1.938770860324452,-1.9590898228409688,0.21835568237986488,0.5109402129707334,0.39200945648355157,-0.4536660769735734,-0.04202179702221322,-0.2993662404083473,0,0
2023-11-10 07:00:00,36615.0,36696.64,36427.61,36439.98,2115.67829,-1.9541799847616472,-1.9950645083520178,-1.9653917780315722,-1.9915688705291859,0.17580827079249378,0.34949603373023536,-0.497402954837111,-0.31046206221744527,0.15970758175747227,-1.9393852866099852,-1.9619165363720505,0.24703128502639554,-0.5660150496208805,0.23104872066833884,-0.5638209360363667,-0.1941714821321864,-0.014718654223398426,1,1
2023-11-10 08:00:00,36439.98,36525.14,36324.71,36516.3,1550.54062,-1.9558818823462258,-1.9927497233373832,-1.9662496366856965,-1.9907014060636103,0.1271567699700522,0.3069968082748723,-0.5262200650987039,-0.16794266877682476,-0.5304987116454933,-1.9409362386525442,-1.9637679567433421,0.2509923673668502,-0.1944422271913202,-0.09032947897382732,-0.6340432909385812,-0.30390836883122113,0.15312336856523495,1,0
2023-11-10 09:00:00,36516.3,36564.25,36458.45,36553.19,1075.57104,-1.9587390020132398,-1.9902772289650275,-1.9666979839166876,-1.9897329419233443,0.09510471490763081,0.26616097617680273,-0.5057914394728747,-0.09738774423644922,-0.5785134504165953,-1.9466671610181918,-1.9636418777964932,0.17525215997128094,-0.01483895911707597,-0.28118790244538644,-0.713793004995659,-0.2461570956133083,0.08501674242639368,1,0
2023-11-10 10:00:00,36553.18,36750.0,36502.0,36750.0,1463.98921,-1.9638897809256581,-1.987574981707008,-1.965354745426692,-1.9880821295599873,0.11297572040262804,0.237304055681697,-0.3586748843484618,0.26617540480609697,0.2388962344673153,-1.97822751519564,-1.941459455319715,-0.5218114639023371,0.6869615027676487,0.1736439778021747,-0.8014712591518433,0.16988310658367953,-0.07269491647773588,1,0
2023-11-10 11:00:00,36750.0,37147.2,36745.8,37071.09,3301.21933,-1.963950066761417,-1.9842572523898065,-1.9612861759350897,-1.985320861279886,0.1981629585000453,0.2323882884455855,-0.06464650264662114,0.770932845029427,1.333532112984039,-1.9785936312177814,-1.941203212651966,-0.5298961219948095,1.4152638762184744,0.7579690813040519,-0.7743456213857756,1.0711358120347392,-0.3071195567262336,1,0
2023-11-10 12:00:00,37071.1,37204.0,36822.0,37185.32,2766.7754,-1.9599951201115935,-1.980926962974874,-1.9565900227107118,-1.9822497947161033,0.2878385454169087,0.24758277338598253,0.18233345020311548,0.9302982094773292,-0.4016314723672316,-1.9696461330582555,-1.9424269627494237,-0.3973700870219064,1.6858184583865488,1.3753096128452045,-0.7360551487616036,0.9104879430291152,-0.5058421996176797,0,1
2023-11-10 13:00:00,37185.33,37260.19,36901.1,36962.24,2458.7419,-1.9584240050245434,-1.9778867298228444,-1.95432344769374,-1.9801156378924425,0.3029105624914674,0.2629531042638395,0.18449306615230768,0.4467090515639333,-0.33971229260917957,-1.9662302502699283,-1.9427698215871019,-0.34845880577541344,0.5577237551215491,1.3283961669002016,-0.6873478016943618,0.7821272497836147,-0.6744770221232825,1,1
2023-11-10 14:00:00,36962.24,37150.0,36824.0,37056.69,2115.588,-1.9552155676680922,-1.9747828575999629,-1.9514334387513301,-1.9777194852411761,0.33193779959179376,0.28144065077363706,0.2227765129754412,0.5928721540973328,-0.3742869529724083,-1.9624753947640097,-1.9401389192977745,-0.33349364292708367,0.940886771011307,1.1561967508006201,-0.6737292855585564,0.5304159378162282,-0.6010859829513037,1,0
2023-11-10 15:00:00,37056.69,37175.0,36935.2,37082.14,1783.53687,-1.9519521130756052,-1.971666779347386,-1.9485925158758273,-1.975324152023173,0.3557966542479954,0.30131959438584505,0.2398646721756531,0.633087020432146,-0.3955836153116307,-1.9591054718150263,-1.936998208655279,-0.3301162967198071,1.0441318610525225,0.9232638032217305,-0.6544098514611243,0.42816795721374473,-0.7101412578653458,1,0
2023-11-10 16:00:00,37082.13,37455.0,37080.0,37377.46,4116.81195,-1.9481044966608303,-1.967814668186625,-1.943397895059408,-1.971941878326303,0.43701784987897685,0.33454659271122456,0.40379607864233985,1.0665997457888037,1.3987842693962191,-1.9489424257057593,-1.9396970182181805,-0.16355037854736695,1.5060951360493189,1.2675236678920463,-0.5689674759094573,0.9655139620441419,-0.8689221263015516,0,1
2023-11-10 17:00:00,37377.47,37430.0,37153.5,37200.47,2067.13026,-1.9449795176539602,-1.9641346154566635,-1.94027076224443,-1.9693400285598666,0.45430068792272343,0.3648144850546849,0.36745442317839244,0.6615862296740158,-0.8131060999099972,-1.944370734932559,-1.9380803512635683,-0.1251864468051439,0.911837225464788,1.256978650592183,-0.4896281271829095,0.737968630494798,-0.9769928262194294,1,1
2023-11-10 18:00:00,37200.46,37296.5,37144.23,37246.45,1502.09831,-1.9417259008892727,-1.9607056901406994,-1.9370328657704055,-1.9666719247080766,0.4722561343628724,0.39285855470353614,0.34014299916242174,0.7318312990215858,-0.5381190238770078,-1.9397069286282629,-1.9362977725408304,-0.08783638159176207,1.0662187087614412,1.2649962008432543,-0.42046056045166497,0.6161194484472433,-1.0078881203625398,0,1
2023-11-10 19:00:00,37246.45,37424.22,37210.0,37225.96,1773.33367,-1.939278706255507,-1.957142200335534,-1.9342854178944882,-1.9641834460515086,0.4753410440961737,0.4159517974519576,0.27934043021882127,0.6824142512721291,0.017774047029509236,-1.9356152319158204,-1.9355608246784237,-0.0444938497685706,0.9974219146607803,1.0803472564757848,-0.32587696363971785,0.8363993908187047,-1.0894112416060042,1,1
2023-11-10 20:00:00,37225.96,37274.82,37070.19,37231.86,1353.44443,-1.9358415743712942,-1.9540817666702381,-1.9317472033520042,-1.9617709607150255,0.47277199183032576,0.4338784329696424,0.21588779924032608,0.6926694847017728,-0.4933430495786232,-1.9330938845361718,-1.931189876515894,-0.0681464749237109,1.017231630873276,1.1186055427047932,-0.30677382465067626,0.6604860327953026,-0.7402136634195591,1,0
2023-11-10 21:00:00,37231.86,37374.61,37200.37,37266.25,1172.23442,-1.9331241891588575,-1.9510176618784543,-1.9291451283395287,-1.9593272147907532,0.47231436523877257,0.4481221332242149,0.17065658236405912,0.755640146189049,-0.36733474043753983,-1.9295894623435879,-1.9292969779406284,-0.04729399899392908,1.1326987733389628,1.142737879988466,-0.2630406357003803,0.8338958946989211,-0.821864776479794,1,0
2023-11-10 22:00:00,37266.25,37526.0,37161.1,37351.71,1361.01357,-1.9308227902005874,-1.9477848716198023,-1.9260314583986857,-1.9566665173070936,0.4851891521758491,0.46226318441350855,0.16939591884377528,0.9130698457682855,-0.006142340374183215,-1.9250132202981682,-1.929357171538341,0.012374283325949397,1.1468575584145884,1.196983184655168,-0.18613834771262835,0.9929508254238307,-0.9818107208169744,0,1
2023-11-10 23:00:00,37351.71,37492.2,37291.1,37301.63,1376.88103,-1.9281728244146834,-1.9445763816095816,-1.9236593475575072,-1.9542934543651034,0.47738278800942174,0.4719109891687886,0.11421303089812923,0.760889816318108,-0.18908806861747018,-1.9218336795486812,-1.9272651595142738,0.02640455079840727,0.9349059990322103,1.1670988888545313,-0.11472908029543022,0.8069988654074736,-1.0636705360725218,0,0
2023-11-11 00:00:00,37301.63,37408.26,37229.18,37296.73,1290.29453,-1.9258168278433627,-1.9417567701148928,-1.921556694239328,-1.952031386779912,0.46378888853391226,0.4767297609280165,0.05490624890421816,0.7453732254928731,-0.2803805852270305,-1.9190153610574316,-1.9253964244638684,0.03863833215852223,0.6512298677332482,0.9923251413331349,-0.08170599124593454,0.6457435224147651,-0.9359645493419932,0,0
2023-11-11 01:00:00,37296.72,37317.79,37013.81,37053.25,1885.49021,-1.9244239126513385,-1.9390946816263281,-1.9218178968880488,-1.9507491677551305,0.3912838526151497,0.4651200233438949,-0.14685713165406558,0.03482984991849176,0.3615583906704305,-1.918833087378704,-1.922756833593554,0.007150509636625103,-0.782001666240416,0.29214710032327407,-0.15467392481879927,0.38695218817137933,-0.3800446418157009,1,1
2023-11-11 02:00:00,37053.26,37124.75,36900.1,37106.28,1290.86068,-1.9221333772659472,-1.9367660320527729,-1.921582989804218,-1.9493231413263756,0.3412222163360536,0.44515447924586443,-0.24947726195941242,0.1636352140761853,-0.5895920334773659,-1.9196113345170616,-1.9173013738612192,-0.07267638462110987,-0.5025800456959366,-0.22966193058554643,-0.26990626956697283,0.20845081137426297,-0.1432031396912453,0,1
2023-11-11 03:00:00,37106.29,37120.0,37031.39,37039.97,700.41372,-1.9193359373125989,-1.9346484442995613,-1.9219596963745753,-1.9481957329816992,0.28203768531288614,0.4165584481032044,-0.35547082507558453,-0.020425170975684748,-0.7635373360902896,-1.9241516488724628,-1.9069259234194214,-0.2635371030163983,-0.8610543606262937,-0.7786227852338585,-0.37690773254742,0.13885529007359804,-0.2028326494533906,1,1
2023-11-11 04:00:00,37039.97,37082.0,36920.73,37058.39,1142.87162,-1.9168084548140407,-1.9333533938665088,-1.9221368429833487,-1.9470451192847882,0.23574658784298605,0.3838080954873326,-0.406491275369841,0.0293779411700904,0.570270077466769,-1.9290444031854754,-1.8967340805542907,-0.45629305855343155,-1.0688317357044024,-0.8827424190427683,-0.5064214522903119,0.01188259101374106,0.07367980732991171,1,0
